callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1 ,altitude_1,latitude_2,longitude_2,altitude_2
UTA446,nan,151d55,nan,nan,nan,UUWW,2022-02-28 04:45:34+00:00,2022-02-28 06:29:20+00:00,2022-02-28,59.55707097457627,57.02216838968211,10972.8,55.52215576171875,37.03731536865234,609.6
SDM6231,nan,155c3c,nan,nan,ULLI,UWWW,2022-02-28 04:45:47+00:00,2022-02-28 06:40:35+00:00,2022-02-28,59.80018615722656,30.2171630859375,304.8,53.4657572083554,49.72670611213235,2651.76
RWZ1076,nan,155c35,nan,nan,nan,USSS,2022-02-28 04:51:20+00:00,2022-02-28 05:45:12+00:00,2022-02-28,56.96406477588718,67.98534762474799,10668.0,56.72776561672404,61.09993227066533,1021.08
SDM6293,nan,155c1b,nan,nan,UUEE,nan,2022-02-28 04:52:58+00:00,2022-02-28 06:14:24+00:00,2022-02-28,55.9808349609375,37.47378262606534,609.6,54.69925185381356,52.52513538707386,10058.4
SDM6377,nan,155c2b,nan,nan,UUEE,nan,2022-02-28 04:56:11+00:00,2022-02-28 06:09:21+00:00,2022-02-28,55.981201171875,37.47736150568181,609.6,57.59298706054688,51.30452156066895,10462.26
IAE9415,nan,155bf5,RA-89077,SU95,UIII,nan,2022-02-28 05:01:32+00:00,2022-02-28 05:25:45+00:00,2022-02-28,52.26740950244968,104.3936593191964,304.8,54.28377313128972,105.9276788884943,10668.0
GZP9621,nan,142583,RA-09603,FA7X,UUMO,ULLI,2022-02-28 05:12:03+00:00,2022-02-28 06:14:02+00:00,2022-02-28,55.5058159262447,37.48509407043457,0.0,59.783935546875,30.325927734375,30.48
IAE343,nan,155bf4,RA-89076,SU95,nan,UWWW,2022-02-28 05:14:14+00:00,2022-02-28 06:19:24+00:00,2022-02-28,58.40093994140625,59.99261671496976,10363.2,53.50192829713983,50.44057509478401,1516.38
SSF151,D2151,155c1e,nan,nan,nan,UUEE,2022-02-28 05:25:56+00:00,2022-02-28 05:43:24+00:00,2022-02-28,57.13649426476429,37.71508985950101,5486.400000000001,55.95304327496027,37.02126502990723,792.48
LLM174,YC174,155bef,RA-89071,SU95,nan,UUDD,2022-02-28 05:33:06+00:00,2022-02-28 08:05:32+00:00,2022-02-28,64.78968216201007,61.83975219726562,10363.2,55.26690984176377,38.05680708451704,876.3000000000001
LLM845,YC845,155bf9,RA-89081,SU95,nan,ULLI,2022-02-28 05:49:14+00:00,2022-02-28 08:16:43+00:00,2022-02-28,64.82240295410156,61.75008544921875,10363.2,59.78405968617584,30.32463336813039,22.86
4605,nan,1506b4,RA-67252,DH8D,nan,UHSH,2022-02-28 05:52:35+00:00,2022-02-28 06:23:27+00:00,2022-02-28,52.15726690777277,140.3235822405134,7620.0,53.51179504394531,142.8975219726562,175.26
AZO651,nan,155c06,nan,nan,nan,nan,2022-02-28 05:54:23+00:00,2022-02-28 07:51:10+00:00,2022-02-28,43.90663146972656,46.04191269985466,10668.0,51.23336791992188,45.79546954180744,6096.0
AFL1544,SU1544,155bd1,RA-89041,SU95,UUEE,nan,2022-02-28 06:01:16+00:00,2022-02-28 06:36:18+00:00,2022-02-28,55.97877502441406,37.44906338778409,304.8,53.7508896649894,42.52654131721048,9867.9
RWZ1049,nan,155c31,nan,nan,nan,nan,2022-02-28 06:02:29+00:00,2022-02-28 06:21:57+00:00,2022-02-28,56.73385620117188,60.35545349121094,3048.0,54.68542583918167,59.41522771661931,9753.6
SDM6067,nan,155c2d,nan,nan,UUEE,nan,2022-02-28 06:06:15+00:00,2022-02-28 08:43:55+00:00,2022-02-28,55.97868347167969,37.45022860440341,304.8,43.1454053975768,48.68905203683035,7711.440000000001
SDM6415,nan,155c1a,nan,nan,UUEE,nan,2022-02-28 06:14:14+00:00,2022-02-28 07:26:38+00:00,2022-02-28,55.97804260253906,37.46113170276988,304.8,51.02502337956832,45.6427001953125,6096.0
LLM222,nan,155bf1,RA-89073,SU95,nan,USSS,2022-02-28 06:14:22+00:00,2022-02-28 06:40:29+00:00,2022-02-28,58.51702880859375,64.57683932396674,10972.8,56.76750183105469,61.12432479858398,952.5
SDM6405,nan,155bdc,RA-89052,SU95,UUEE,UUYY,2022-02-28 06:16:46+00:00,2022-02-28 07:42:49+00:00,2022-02-28,55.98981954283633,37.52706527709961,914.4,61.75593566894531,50.93663896833147,594.36
RWZ4555,nan,155c37,nan,nan,nan,nan,2022-02-28 06:27:34+00:00,2022-02-28 08:26:33+00:00,2022-02-28,56.67306673728813,60.49843080582158,2743.2,53.95875549316406,86.47166224888393,1828.8
SSF323,nan,155c1f,nan,nan,ULLI,nan,2022-02-28 06:36:07+00:00,2022-02-28 08:06:26+00:00,2022-02-28,59.80929565429688,30.24920654296875,0.0,62.95944213867188,51.31612141927084,9730.74
SDM6479,nan,155c2a,nan,nan,UUEE,ULMM,2022-02-28 06:37:40+00:00,2022-02-28 08:52:57+00:00,2022-02-28,55.98664855957031,37.50765713778409,914.4,68.66249084472656,32.97010149274553,982.98
SDM6225,nan,155c1c,nan,nan,UUEE,nan,2022-02-28 06:48:56+00:00,2022-02-28 07:13:58+00:00,2022-02-28,55.98468017578125,37.49475652521306,914.4,56.08712768554688,41.72590775923295,8221.98
AZO822,nan,155bf8,RA-89080,SU95,nan,nan,2022-02-28 06:54:41+00:00,2022-02-28 08:51:29+00:00,2022-02-28,41.34919738769531,44.42938232421875,8839.2,52.40436618610964,53.09558977399554,11277.6
SSF152,D2152,155c1e,nan,nan,UUEE,nan,2022-02-28 06:58:10+00:00,2022-02-28 07:13:57+00:00,2022-02-28,55.97959899902344,37.45913418856534,304.8,57.26779174804688,38.19276809692383,8839.2
3637,nan,1506be,RA-67262,DH8D,UHBB,nan,2022-02-28 07:01:49+00:00,2022-02-28 07:37:15+00:00,2022-02-28,50.46803283691406,127.3989787854646,914.4,49.23360016386388,131.6345696700247,7620.0
SDM6433,nan,155be1,RA-89057,SU95,UUEE,URWA,2022-02-28 07:13:59+00:00,2022-02-28 09:42:12+00:00,2022-02-28,55.97990391618114,37.46123313903809,304.8,46.28195552502648,48.02199554443359,-121.92
GZP9633,nan,142329,RA-09001,F900,UUWW,ULLI,2022-02-28 07:15:16+00:00,2022-02-28 08:14:54+00:00,2022-02-28,55.60231871524099,37.31240272521973,304.8,59.78755187988281,30.3013916015625,-60.96
LLM250,nan,155c03,nan,nan,nan,USSS,2022-02-28 07:15:41+00:00,2022-02-28 07:40:24+00:00,2022-02-28,58.57685852050781,64.60395074659779,10972.8,56.78730592889301,61.12598050025202,838.2
CPK9803,nan,14fa2c,nan,nan,UUMU,nan,2022-02-28 07:23:06+00:00,2022-02-28 08:40:29+00:00,2022-02-28,55.84574890136719,38.15019087357954,304.8,51.97650146484375,50.73020935058594,10066.02
RWZ772,nan,155c60,nan,nan,nan,ULLI,2022-02-28 07:29:05+00:00,2022-02-28 09:01:55+00:00,2022-02-28,58.8980712890625,49.08773803710938,6096.0,59.78567504882812,30.314208984375,-15.24
RWZ1072,nan,155c22,nan,nan,nan,USSK,2022-02-28 07:31:12+00:00,2022-02-28 08:09:59+00:00,2022-02-28,55.64643859863281,67.82359730113636,10972.8,56.69019796080508,61.12544890372984,952.5
SDM6172,nan,155c24,nan,nan,nan,UUEE,2022-02-28 07:35:53+00:00,2022-02-28 08:58:46+00:00,2022-02-28,52.81929016113281,52.67616271972656,10972.8,55.93093096199682,37.06538200378418,716.2800000000001
SDM6105,nan,155c3b,nan,nan,ULLI,nan,2022-02-28 07:38:25+00:00,2022-02-28 08:42:24+00:00,2022-02-28,59.80919789459745,30.24943384630927,0.0,56.64335632324219,41.79327964782715,8305.800000000001
